id,text,author_id,public_metrics,created_at,name,spectrum
2025128530011664561,lol https://t.co/jDUnqWUdOV,44196397,"{'retweet_count': 2057, 'reply_count': 2154, 'like_count': 20755, 'quote_count': 93, 'bookmark_count': 492, 'impression_count': 18308347}",2026-02-21T08:40:41.000Z,Elon,C
2025124840806514916,I’ve predicted 2026 for a while now https://t.co/UYVpjNRKjp,44196397,"{'retweet_count': 3761, 'reply_count': 3367, 'like_count': 26586, 'quote_count': 291, 'bookmark_count': 3892, 'impression_count': 7338214}",2026-02-21T08:26:01.000Z,Elon,C
2025124392779301136,Ask Grok in X Chat https://t.co/BhTfDG4EFi,44196397,"{'retweet_count': 1376, 'reply_count': 1500, 'like_count': 6735, 'quote_count': 75, 'bookmark_count': 293, 'impression_count': 1392742}",2026-02-21T08:24:14.000Z,Elon,C
2025106874475901394,Inverse Cramer is rarely wrong 😳 https://t.co/yfKTGCaUFR,44196397,"{'retweet_count': 1826, 'reply_count': 1307, 'like_count': 22837, 'quote_count': 90, 'bookmark_count': 775, 'impression_count': 6200078}",2026-02-21T07:14:38.000Z,Elon,C
2025106332257284372,Yes https://t.co/HU3rQ4mFnH,44196397,"{'retweet_count': 13871, 'reply_count': 2639, 'like_count': 112226, 'quote_count': 213, 'bookmark_count': 2214, 'impression_count': 4711562}",2026-02-21T07:12:28.000Z,Elon,C
2025103546664767773,Bullseye https://t.co/GRUmVFaa1e,44196397,"{'retweet_count': 19794, 'reply_count': 4566, 'like_count': 199765, 'quote_count': 446, 'bookmark_count': 4670, 'impression_count': 6926406}",2026-02-21T07:01:24.000Z,Elon,C
2025102742578921897,Progress https://t.co/dGY0KPsfLu,44196397,"{'retweet_count': 3063, 'reply_count': 2054, 'like_count': 21157, 'quote_count': 111, 'bookmark_count': 314, 'impression_count': 1391679}",2026-02-21T06:58:13.000Z,Elon,C
2025094969761939648,Try https://t.co/op5s4ZikGJ https://t.co/Ze1afuTeyb,44196397,"{'retweet_count': 1285, 'reply_count': 1278, 'like_count': 7327, 'quote_count': 53, 'bookmark_count': 184, 'impression_count': 1181368}",2026-02-21T06:27:19.000Z,Elon,C
2025085656582545532,Nope https://t.co/QHAqPcGJX6,44196397,"{'retweet_count': 7523, 'reply_count': 3000, 'like_count': 51050, 'quote_count': 220, 'bookmark_count': 2141, 'impression_count': 5329422}",2026-02-21T05:50:19.000Z,Elon,C
2025085119321567537,Fair https://t.co/FJl8jrCUUK,44196397,"{'retweet_count': 2130, 'reply_count': 1204, 'like_count': 17025, 'quote_count': 53, 'bookmark_count': 441, 'impression_count': 2913012}",2026-02-21T05:48:11.000Z,Elon,C
2024298575359070498,"🚨 UPDATE: Minnesota fraudster has been arrested before she tried to flee to the UK

Her daycare “Future Leaders Early Learning Center” was involved in the Feeding Our Future scam and had received $3.67 million in CCAP funding in 2025

Goodbye fraudster, you will not be missed:) https://t.co/zREQ78uJ5a",819432501982752768,"{'retweet_count': 17415, 'reply_count': 1868, 'like_count': 88184, 'quote_count': 468, 'bookmark_count': 2493, 'impression_count': 1291240}",2026-02-19T01:42:44.000Z,Nick shirley,C
2024936492083085663,Woke AI ⬇️ https://t.co/IO0cHNKxqk,487297085,"{'retweet_count': 1000, 'reply_count': 532, 'like_count': 5059, 'quote_count': 35, 'bookmark_count': 150, 'impression_count': 607986}",2026-02-20T19:57:35.000Z,Ron DeSantis,C
2024865892816089516,"Yeah, that has proven to be a pretty big advantage over the past 100 years regardless of the city or country. https://t.co/zqclnM6MBT",487297085,"{'retweet_count': 258, 'reply_count': 89, 'like_count': 3848, 'quote_count': 4, 'bookmark_count': 24, 'impression_count': 81549}",2026-02-20T15:17:03.000Z,Ron DeSantis,C
2024860393466953790,Nolan is an absolute legend. https://t.co/kGyagBOOJb,487297085,"{'retweet_count': 77, 'reply_count': 66, 'like_count': 1463, 'quote_count': 1, 'bookmark_count': 11, 'impression_count': 64346}",2026-02-20T14:55:12.000Z,Ron DeSantis,C
2024860201476899231,Florida for the win! https://t.co/fs0KK64wJx,487297085,"{'retweet_count': 227, 'reply_count': 89, 'like_count': 1754, 'quote_count': 4, 'bookmark_count': 41, 'impression_count': 49385}",2026-02-20T14:54:26.000Z,Ron DeSantis,C
2024858076654829654,Some of the best fishing in the world… https://t.co/jQJvkioqKN,487297085,"{'retweet_count': 91, 'reply_count': 37, 'like_count': 982, 'quote_count': 2, 'bookmark_count': 17, 'impression_count': 49108}",2026-02-20T14:46:00.000Z,Ron DeSantis,C
2024623100776562739,“Come on Dorn get in front of the damn ball.  Don’t give me this ‘Oh-lay’ bullsh—.” https://t.co/Mm4XU5FFGI,487297085,"{'retweet_count': 36, 'reply_count': 72, 'like_count': 1000, 'quote_count': 7, 'bookmark_count': 9, 'impression_count': 102685}",2026-02-19T23:12:17.000Z,Ron DeSantis,C
2024621929395867712,"Tokyo is much, much cleaner than NYC (or just about any other city).  It is also much more populous.

That NYC has double the budget is insane. https://t.co/seFscLhNQo",487297085,"{'retweet_count': 2571, 'reply_count': 961, 'like_count': 16627, 'quote_count': 89, 'bookmark_count': 491, 'impression_count': 425962}",2026-02-19T23:07:38.000Z,Ron DeSantis,C
2024487921865347448,"There are now 28 states, including South Carolina.  

The Idaho House just passed it and Kentucky’s Legislature is debating it.  Montana as well when the legislature re-convenes. https://t.co/Cw5jZ8er2e",487297085,"{'retweet_count': 335, 'reply_count': 129, 'like_count': 2850, 'quote_count': 11, 'bookmark_count': 80, 'impression_count': 428768}",2026-02-19T14:15:08.000Z,Ron DeSantis,C
2024478546903621939,We Are Fam-A-Lee https://t.co/w2Zbm8zfzv,487297085,"{'retweet_count': 95, 'reply_count': 76, 'like_count': 1460, 'quote_count': 14, 'bookmark_count': 22, 'impression_count': 115706}",2026-02-19T13:37:53.000Z,Ron DeSantis,C
2024475708593229886,Robert Duvall at his finest.  One of the best scenes in cinematic history. https://t.co/WJncfTI0AI,487297085,"{'retweet_count': 87, 'reply_count': 60, 'like_count': 1270, 'quote_count': 4, 'bookmark_count': 63, 'impression_count': 95029}",2026-02-19T13:26:36.000Z,Ron DeSantis,C
2024871536516075562,The Supreme Court makes plain what should have been obvious: “The power to impose tariffs is “very clearly a branch of the power to tax.” https://t.co/tokdwelQRd,216881337,"{'retweet_count': 1173, 'reply_count': 4877, 'like_count': 7186, 'quote_count': 253, 'bookmark_count': 222, 'impression_count': 455621}",2026-02-20T15:39:29.000Z,Rand Paul,C
2024868110646256028,"In defense of our Republic, the Supreme Court struck down using emergency powers to enact taxes. 

This ruling will also prevent a future President such as AOC from using emergency powers to  enact socialism. https://t.co/M55CZgz4By",216881337,"{'retweet_count': 1842, 'reply_count': 7769, 'like_count': 15467, 'quote_count': 1031, 'bookmark_count': 757, 'impression_count': 2617103}",2026-02-20T15:25:52.000Z,Rand Paul,C
2024856657595904121,"Free speech protects humor and parody. It does not protect false accusations that ruin lives. When Big Tech claims “we don’t assess the truth,” that is not neutrality. https://t.co/jEif7xQ8yW",216881337,"{'retweet_count': 49, 'reply_count': 165, 'like_count': 428, 'quote_count': 14, 'bookmark_count': 19, 'impression_count': 76191}",2026-02-20T14:40:21.000Z,Rand Paul,C
2024501977883840845,US Senators have no power to prosecute but I gathered the evidence for criminal charges and sent it to BOTH the Biden AG and now the Trump AG with the same result — no action from the only people who can prosecute. https://t.co/K22P8BYtPj,216881337,"{'retweet_count': 273, 'reply_count': 197, 'like_count': 2322, 'quote_count': 16, 'bookmark_count': 35, 'impression_count': 141545}",2026-02-19T15:10:59.000Z,Rand Paul,C
2024501613361033695,"This is true, and not enough people trying to solve this problem. https://t.co/jTS9ttAbO7",216881337,"{'retweet_count': 651, 'reply_count': 360, 'like_count': 7011, 'quote_count': 23, 'bookmark_count': 82, 'impression_count': 188810}",2026-02-19T15:09:32.000Z,Rand Paul,C
2024490634782900719,"So, let me get this straight - Stephen “let’s suspend the right of habeas corpus” Miller is opposing reform of spy powers that abused President Trump, 8 US Senators, and countless private citizens? Advocating for warrantless abuse of Americans is MAGA??  https://t.co/DN8lLJ1but",216881337,"{'retweet_count': 432, 'reply_count': 165, 'like_count': 1978, 'quote_count': 16, 'bookmark_count': 79, 'impression_count': 73180}",2026-02-19T14:25:55.000Z,Rand Paul,C
2024490533175935384,Deepfake lies can wreck an election in days. Free speech means you can mock politicians. It does not mean you can falsely accuse someone of crimes or treason. We need real accountability for defamation while protecting satire and dissent. https://t.co/6ceVTatNLA,216881337,"{'retweet_count': 173, 'reply_count': 197, 'like_count': 1709, 'quote_count': 13, 'bookmark_count': 36, 'impression_count': 122321}",2026-02-19T14:25:30.000Z,Rand Paul,C
2024928034667545067,"Today, the Supreme Court decided that Congress, despite giving the president the ability to ""regulate imports"", didn't actually mean it. This is lawlessness from the Court, plain and simple. And its only effect will be to make it harder for the president to protect American",1542228578,"{'retweet_count': 7178, 'reply_count': 13043, 'like_count': 52194, 'quote_count': 1549, 'bookmark_count': 1611, 'impression_count': 4703088}",2026-02-20T19:23:59.000Z,JD Vance,C
